000519,中兵红箭,航天国防,华天系;成渝特区;混改;深成500;注资承诺;中证500;航天军工;国资委整合;深股通;有色金属;机械、设备、仪表;湖南;原材料;中价;
000520,长航凤凰,水上运输,中石化系;基金新增;股权转让;债转股;股权冻结;交通运输;交通运输、仓储业;湖北;运输;
000521,美菱电器,家电,格林柯尔系;基金增仓;参股新三板;新材料;地方国资整合;混改;家用电器;机械、设备、仪表;安徽;耐用消费品与服装;电子商务;证金持股;智慧城市;
000522,白云山Ａ,--,医药生物;医药、生物制品;广东;制药与生物科技;
000523,广州浪奇,日用化工,广东自贸区;土地流转;粤港澳大湾区;社保重仓;化工;石油、化学、塑胶、塑料;广东;家庭与个人用品;广东国资整合;电子商务;
000524,岭南控股,酒店餐饮,中价;重组并购;注资承诺;粤港澳大湾区;股权投资;广东国资整合;休闲服务;社会服务业;广东;消费者服务;员工持股;广东自贸区;
000525,红 太 阳,农药,汇金持股;基金增仓;转融券;预盈预增;生态农业;深股通;特色化工;融资融券;化工;石油、化学、塑胶、塑料;江苏;原材料;电子商务;
000526,紫光学大,文化传媒,ST;国资委整合;在线教育;房地产;房地产业;福建;消费者服务;
000528,柳 工,工程机械,汇金持股;西部开发;东盟自贸区;转融券;地方国资整合;深股通;低市净率;中证500;融资融券;机械设备;机械、设备、仪表;广西;资本货物;证金持股;一带一路;
000529,广弘控股,食品饮料,基金增仓;生猪概念;广东自贸区;粤港澳大湾区;综合;食品、饮料;广东;食品、饮料与烟草;广东国资整合;电子商务;
000530,大冷股份,专用设备,国泰君安系;食品安全;物联网;地方国资整合;智慧城市;振兴东北;基金增仓;机械设备;机械、设备、仪表;辽宁;资本货物;新材料;地热;
000531,穗恒运Ａ,电力,凯得系;重组并购;粤港澳大湾区;深股通;参股金融;电力改革;融资融券;基金新增;农村金融;公用事业;电力、煤气及水的生产和供应业;广东;公用事业;地方国资整合;
000532,华金资本,多元金融,清华系;参股新三板;广东国资整合;中盘;超级电容;双创概念;广东自贸区;节能环保;循环经济;电子;综合类;广东;资本货物;中概股回归;石墨烯;举牌;无人机;IPV6;
000533,万 家 乐,电气设备,重组并购;深股通;参股金融;IPO受益;基金新增;太阳能;家用电器;机械、设备、仪表;广东;耐用消费品与服装;
000534,万泽股份,房地产,电子商务;航天军工;新材料;房地产;房地产业;广东;房地产;
000536,华映科技,电子元器件,深股通;蓝宝石;参股金融;智能穿戴;高送转;融资融券;海西概念;电子;电子;福建;技术硬件与设备;新材料;沪台通;转融券;
