002386,57.55
002134,38.80
002347,29.13
002310,260.14
300095,32.21
002256,78.33
002239,81.62
002371,48.72
002415,1567.17
002115,36.09
300044,61.31
002050,169.05
002515,59.03
002297,59.70
002209,31.00
002503,116.31
002315,36.51
300136,244.09
002238,83.56
002001,212.15
002434,168.68
002027,430.86
002031,67.95
002086,49.27
002424,130.89
002543,70.84
002033,64.67
002288,48.60
002316,42.97
002395,39.76
002208,51.43
300067,29.68
002116,66.62
002321,41.88
000034,87.52
000035,66.23
002144,28.17
002068,53.29
002028,92.60
002512,88.00
002393,71.94
002513,40.38
002561,64.80
002345,94.95
300069,30.67
002484,72.36
300129,34.96
000002,2019.49
002186,66.03
002447,61.52
002378,92.85
002419,121.03
002384,123.18
002121,66.46
002527,48.19
002219,92.31
002334,47.11
002207,34.58
002349,69.52
002072,42.94
300085,61.78
002521,50.01
002154,50.20
002282,25.91
002140,65.23
002147,34.80
002275,101.35
300126,22.71
002227,50.52
002119,41.52
002406,39.40
002558,52.59
300101,100.76
002074,163.04
002098,49.26
300110,89.86
300145,119.17
002462,103.22
300083,106.58
002193,34.52
300180,97.15
002438,27.79
002272,27.76
300040,28.36
300041,29.14
002472,59.50
002278,50.38
002145,64.08
002365,36.55
002264,54.10
002502,56.00
300048,58.63
002250,87.04
002097,59.80
002518,88.73
300179,23.83
002142,628.69
300013,32.45
300102,51.76
300155,30.31
002002,180.93
002066,43.13
002073,65.73
002279,38.15
002466,471.04
000032,43.90
002435,34.36
300045,49.13
000014,36.81
002508,363.58
002005,66.60
002159,39.07
002465,220.44
002557,85.02
002202,345.85
002216,51.71
300131,56.06
300052,53.38
002183,216.73
300056,43.44
002218,60.66
002354,104.66
002369,40.18
002135,50.54
002428,83.51
002311,256.19
002457,36.61
002109,17.54
300026,119.10
002533,49.48
002150,37.61
002360,31.31
002418,51.54
000301,62.13
300082,55.66
300078,67.64
002155,121.53
002350,42.49
002482,125.07
300115,257.77
300164,28.41
002151,78.21
002281,151.47
002546,49.73
002104,71.85
002346,29.69
002280,162.84
002404,36.51
300119,32.06
002125,26.98
300062,23.04
002440,105.94
300135,43.74
002450,547.00
002069,77.71
002167,56.07
300150,33.88
002029,80.16
002325,66.07
002085,380.83
300127,41.64
300054,75.50
300183,61.20
300120,25.57
300128,67.18
002191,132.62
002137,56.98
002481,98.45
002464,100.46
002403,40.27
300098,68.31
002070,81.04
002379,54.32
002382,59.30
300118,76.11
002436,68.22
300025,35.52
300086,56.97
002025,108.07
002307,82.15
002556,63.08
002172,56.95
300036,55.68
002459,36.29
002531,107.85
002259,58.40
002467,64.86
300134,166.42
002269,114.57
002220,42.65
002529,36.50
002427,108.42
002364,79.37
002414,106.41
300079,83.58
002400,151.28
002013,243.31
002433,73.57
002517,65.48
300001,142.07
300055,114.31
002194,49.36
002522,125.07
002486,69.69
002127,113.27
002420,35.47
002196,34.17
002180,54.01
002494,35.55
002064,80.79
002099,64.75
002112,30.03
002359,139.95
002158,64.44
002524,55.21
002157,84.37
300077,79.01
002105,42.71
000338,249.63
002391,36.02
002049,185.22
002065,308.58
002217,159.44
300171,45.19
002453,49.70
002120,47.90
300185,83.30
002107,53.56
002320,69.80
300166,81.66
002348,56.65
300074,37.32
300148,102.63
300076,39.74
002062,63.87
002244,192.45
002223,161.85
300046,32.64
002340,194.65
002174,85.52
002229,52.39
002242,140.34
002385,159.10
002388,49.79
002032,173.65
300123,50.84
002452,29.27
002212,48.66
002478,48.53
002302,206.45
300090,90.65
000030,106.14
300099,50.83
002221,168.93
002201,42.08
002276,128.74
300033,167.74
002473,38.38
002006,42.12
002516,36.81
300176,59.30
002551,47.71
002067,62.32
300142,141.20
002410,140.36
002110,70.63
002026,38.28
002408,168.11
300009,70.84
300039,63.84
002258,79.59
002237,97.94
002389,132.77
002274,43.93
002019,94.46
002329,62.31
300184,40.60
002319,39.19
300154,30.25
002331,43.36
002118,72.09
002044,153.94
002504,33.91
002042,98.35
300112,18.32
002179,239.68
300089,42.90
002308,121.15
002294,138.77
002361,53.54
002336,42.47
300027,188.22
002211,29.37
002483,52.59
300050,37.38
002554,49.52
300107,24.91
002171,55.43
300111,54.25
002305,59.56
002014,35.03
002262,115.87
002368,123.96
002514,31.29
002566,25.70
002422,159.12
002089,70.78
002263,66.88
300117,60.26
300169,22.80
300049,45.38
002079,64.98
002511,88.74
300029,24.80
300157,49.75
002235,39.15
002559,42.13
000400,134.52
002545,29.44
002018,197.26
002173,39.99
300143,24.76
000020,44.68
002339,57.64
002246,80.79
002343,85.46
002394,55.39
300002,106.66
300017,211.91
002240,49.84
002439,112.56
300087,34.23
002039,49.04
002228,54.43
002429,162.35
002088,25.43
300100,70.33
002300,85.41
002233,85.29
002547,74.88
002402,65.41
002265,71.94
002399,268.02
000150,100.73
002122,117.93
002405,206.53
002132,39.64
300016,42.46
000157,305.69
300178,84.04
002047,114.43
002303,101.89
002544,135.80
002493,346.96
002176,155.47
002161,76.29
002224,66.21
000019,58.31
002138,133.87
300010,71.69
002040,56.55
002012,63.36
002139,40.69
002111,56.98
002496,52.30
002534,75.32
002245,85.85
002505,54.11
002430,88.13
002372,150.71
002199,26.81
002164,48.56
002177,44.48
300007,43.77
002330,60.33
002376,83.24
300068,117.43
002542,71.68
300053,59.11
002458,46.41
300091,53.52
300096,57.42
300081,34.99
300151,35.04
000026,54.09
002200,28.59
002123,73.58
002268,114.66
002283,81.79
002076,30.03
002352,75.36
300105,42.19
300170,73.36
300020,105.10
002168,130.15
002011,79.41
002370,64.55
000027,285.44
002015,32.58
002197,51.16
002549,55.84
002053,67.50
002509,106.38
002184,25.04
002081,289.12
002156,109.30
002301,89.85
002232,50.48
300075,59.71
002461,95.90
002477,108.86
002084,42.44
300034,88.66
002130,58.48
002192,55.05
002210,155.96
002426,149.39
300024,329.90
300133,127.97
002520,61.61
002411,68.18
002417,30.68
002113,89.06
002367,61.56
002148,43.83
300032,88.15
300092,20.98
002007,286.22
002133,43.13
002538,73.18
002215,71.78
002285,139.67
002092,133.69
002267,106.87
002442,42.89
002383,68.88
002061,40.61
002136,38.76
002501,90.60
300132,26.75
002398,36.74
002190,111.12
300158,58.94
002188,46.27
002230,409.25
002490,20.89
002560,34.69
002373,80.58
002017,46.31
300141,24.85
300059,393.26
300093,50.06
002152,166.23
002421,97.78
300097,50.36
002131,127.36
002143,79.24
002299,167.36
002231,41.09
002021,50.81
002054,38.91
002114,56.05
002273,137.34
002539,42.92
