1785	5/17/07	13.39	13.39	13.39	13.39	0	6.25	1	深发展Ａ	SZ
1400	5/17/07	3.3	3.47	3.3	3.41	10713100	0.85	10	S ST华新	SZ
1745	5/17/07	2.99	3.11	2.97	3.06	297030600	1.45	100	TCL 集团	SZ
1792	5/17/07	10.91	11.22	10.77	11.05	4790600	10.03	11	深物业A	SZ
1779	5/17/07	9.46	9.61	9.35	9.52	15386000	4.66	12	南 玻Ａ	SZ
1791	5/17/07	8.76	8.93	8.67	8.93	9252200	5.86	14	沙河股份	SZ
1792	5/17/07	11.28	11.28	11.28	11.28	0	11.28	150	宜华地产	SZ
1791	5/17/07	11.33	12.5	11.33	12.38	9529500	11.78	151	中成股份	SZ
1793	5/17/07	8.41	8.85	8.32	8.8	9606300	8.71	153	丰原药业	SZ
1792	5/17/07	11.4	11.79	11.08	11.61	11000800	10.94	155	川化股份	SZ
1777	5/17/07	3.82	4	3.8	3.95	104244100	0.48	157	中联重科	SZ
1770	5/17/07	6.34	6.57	6.34	6.49	19483100	4.46	158	常山股份	SZ
1750	5/17/07	6.33	6.33	5.54	5.77	30624600	2.7	159	国际实业	SZ
1790	5/17/07	4.98	5.18	4.97	5.07	32908100	2.43	16	深康佳Ａ	SZ
1762	5/17/07	5.88	5.98	5.77	5.82	10582600	1.17	1696	宗申动力	SZ
1644	5/17/07	3.49	3.49	3.49	3.49	0	3.49	17	*ST中华A	SZ
1792	5/17/07	10.98	11.35	10.85	11.27	1756300	11.27	18	ST中冠A	SZ
1782	5/17/07	8.26	8.58	8.26	8.4	4105600	8.4	1896	*ST豫能	SZ
1728	5/17/07	11.77	11.77	11.77	11.77	0	11.48	19	深深宝Ａ	SZ
1792	5/17/07	9.98	10.48	9.84	10.33	217997100	5.78	2	万 科Ａ	SZ
1790	5/17/07	3.26	3.26	3.26	3.26	0	2.84	20	深华发Ａ	SZ
1764	5/17/07	5.79	5.79	5.53	5.7	24249800	2.37	2001	新 和 成	SZ
1734	5/17/07	6.42	6.65	6.42	6.56	6282200	3.58	2002	ST琼花	SZ
1758	5/17/07	16.35	16.64	16.17	16.58	3291300	4.8	2003	伟星股份	SZ
1763	5/17/07	8.5	8.78	8.32	8.57	4344900	2.58	2004	华邦制药	SZ
1755	5/17/07	2.2	2.29	2.18	2.25	22282600	0.56	2005	德豪润达	SZ
