1951	9/27/06	3.64	3.88	3.62	3.85	52636700	1.8	1	深发展Ａ	SZ
1566	9/27/06	1.12	1.15	1.11	1.14	3227600	0.29	10	S ST华新	SZ
1911	9/27/06	1.12	1.12	1.1	1.11	29075100	0.53	100	TCL 集团	SZ
1958	9/27/06	5.32	5.55	5.23	5.51	6054000	5	11	深物业A	SZ
1945	9/27/06	4.88	4.95	4.76	4.85	5572500	2.37	12	南 玻Ａ	SZ
1957	9/27/06	4.5	4.53	4.44	4.52	2528600	2.97	14	沙河股份	SZ
1958	9/27/06	4.29	4.35	4.21	4.34	2804500	4.34	150	宜华地产	SZ
1957	9/27/06	3.72	3.79	3.69	3.79	1303200	3.61	151	中成股份	SZ
1959	9/27/06	2.92	2.99	2.92	2.97	1534800	2.94	153	丰原药业	SZ
1958	9/27/06	4.8	4.9	4.78	4.88	10978700	4.6	155	川化股份	SZ
1943	9/27/06	0.89	0.91	0.88	0.91	34521000	0.07	157	中联重科	SZ
1936	9/27/06	2.25	2.29	2.22	2.29	2492800	1.58	158	常山股份	SZ
1916	9/27/06	2	2.01	1.94	1.95	5168300	0.91	159	国际实业	SZ
1956	9/27/06	2.05	2.06	2.03	2.05	2463800	0.98	16	深康佳Ａ	SZ
1928	9/27/06	1.5	1.52	1.48	1.5	3575200	0.3	1696	宗申动力	SZ
1810	9/27/06	2.75	2.84	2.74	2.78	1586700	2.78	17	*ST中华A	SZ
1958	9/27/06	5.14	5.18	5.06	5.14	485400	5.14	18	ST中冠A	SZ
1948	9/27/06	2.92	2.95	2.9	2.93	406300	2.93	1896	*ST豫能	SZ
1894	9/27/06	5.62	6.12	5.62	6.1	10962300	5.95	19	深深宝Ａ	SZ
1958	9/27/06	3	3.05	2.97	3.04	76912500	1.12	2	万 科Ａ	SZ
1956	9/27/06	3.38	3.48	3.34	3.48	723500	3.02	20	深华发Ａ	SZ
1930	9/27/06	2.76	2.88	2.75	2.88	4431400	1.2	2001	新 和 成	SZ
1900	9/27/06	3.14	3.16	3.1	3.15	601000	1.72	2002	ST琼花	SZ
