2114	2/10/06	2.98	3	2.96	2.99	12373700	1.39	1	深发展Ａ	SZ
1729	2/10/06	0.75	0.76	0.73	0.75	5675200	0.19	10	S ST华新	SZ
2074	2/10/06	1.17	1.17	1.17	1.17	0	0.55	100	TCL 集团	SZ
2121	2/10/06	4.75	4.75	4.75	4.75	0	4.31	11	深物业A	SZ
2108	2/10/06	3.18	3.25	3.18	3.2	4348200	1.51	12	南 玻Ａ	SZ
2120	2/10/06	3.34	3.34	3.34	3.34	0	1.45	14	沙河股份	SZ
2121	2/10/06	2.24	2.27	2.2	2.26	9591400	2.26	150	宜华地产	SZ
2120	2/10/06	3.89	3.97	3.88	3.92	1564200	3.61	151	中成股份	SZ
2122	2/10/06	2.52	2.53	2.48	2.52	3938200	2.49	153	丰原药业	SZ
2121	2/10/06	5.7	5.78	5.69	5.74	2021600	5.22	155	川化股份	SZ
2106	2/10/06	0.66	0.67	0.66	0.67	36704800	0.05	157	中联重科	SZ
2099	2/10/06	1.9	1.92	1.87	1.91	6274700	1.29	158	常山股份	SZ
2079	2/10/06	2.31	2.48	2.3	2.4	6222000	1.12	159	国际实业	SZ
2119	2/10/06	1.93	1.93	1.93	1.93	0	0.93	16	深康佳Ａ	SZ
2091	2/10/06	0.86	0.87	0.85	0.86	11270600	0.14	1696	宗申动力	SZ
1973	2/10/06	2.1	2.13	2.07	2.12	1031600	2.12	17	*ST中华A	SZ
2121	2/10/06	4.78	4.83	4.72	4.78	224400	4.78	18	ST中冠A	SZ
2111	2/10/06	2.65	2.67	2.61	2.66	905900	2.66	1896	*ST豫能	SZ
2057	2/10/06	5.1	5.14	5.06	5.11	512200	4.98	19	深深宝Ａ	SZ
2121	2/10/06	2.1	2.16	2.07	2.15	81035100	0.74	2	万 科Ａ	SZ
2119	2/10/06	2.7	2.75	2.67	2.71	916500	2.36	20	深华发Ａ	SZ
2093	2/10/06	2.51	2.51	2.45	2.47	9209400	0.49	2001	新 和 成	SZ
2063	2/10/06	3.17	3.19	3.14	3.19	1636700	1.63	2002	ST琼花	SZ
2087	2/10/06	5.67	5.83	5.65	5.77	1674000	1.56	2003	伟星股份	SZ
2092	2/10/06	2.31	2.33	2.28	2.32	4142100	0.62	2004	华邦制药	SZ
2084	2/10/06	1.1	1.12	1.1	1.12	4858000	0.17	2005	德豪润达	SZ
2082	2/10/06	1.19	1.2	1.17	1.19	4537900	0.2	2006	精功科技	SZ
2094	2/10/06	1.99	2.13	1.99	2.1	15076700	0.3	2007	华兰生物	SZ
2098	2/10/06	2.46	2.56	2.46	2.52	6531200	0.4	2008	大族激光	SZ
2094	2/10/06	2.34	2.39	2.31	2.37	4925600	0.61	2009	天奇股份	SZ
2093	2/10/06	2.63	2.77	2.63	2.75	13304800	0.74	2010	传化股份	SZ
2095	2/10/06	1.61	1.61	1.58	1.61	2305300	0.32	2011	盾安环境	SZ
2098	2/10/06	2.58	2.61	2.55	2.6	4586600	1.21	2012	凯恩股份	SZ
2072	2/10/06	1.49	1.5	1.47	1.49	3115400	0.29	2013	中航精机	SZ
2098	2/10/06	2.72	2.74	2.69	2.74	1902200	0.65	2014	永新股份	SZ
2087	2/10/06	2.35	2.41	2.33	2.41	3521100	0.68	2015	霞客环保	SZ
2094	2/10/06	1.63	1.65	1.61	1.65	2794100	0.47	2016	世荣兆业	SZ
2078	2/10/06	3.92	3.92	3.85	3.9	1366400	1.97	2017	东信和平	SZ
2106	2/10/06	1.31	1.34	1.31	1.34	2815800	0.22	2018	华星化工	SZ
2100	2/10/06	6.5	6.55	6.42	6.53	1135200	4.51	2019	鑫富药业	SZ
2097	2/10/06	2.97	3.13	2.93	3.12	9855100	1	2020	京新药业	SZ
2095	2/10/06	1.7	1.73	1.69	1.73	3949100	0.41	2021	中捷股份	SZ
2100	2/10/06	2.97	3.07	2.97	3.06	8611300	0.48	2022	科华生物	SZ
2094	2/10/06	3.93	3.97	3.86	3.92	4710100	1.65	2023	海特高新	SZ
2096	2/10/06	1.17	1.17	1.17	1.17	0	0.06	2024	苏宁电器	SZ
