1445	9/4/08	8.74	8.88	8.62	8.8	10896700	4.11	1	深发展Ａ	SZ
1060	9/4/08	1.48	1.53	1.46	1.51	3567200	0.38	10	S ST华新	SZ
1405	9/4/08	1.6	1.63	1.59	1.61	13992500	0.76	100	TCL 集团	SZ
1452	9/4/08	4.45	4.59	4.37	4.55	169100	4.13	11	深物业A	SZ
1439	9/4/08	6.76	6.92	6.47	6.79	4772300	3.54	12	南 玻Ａ	SZ
1451	9/4/08	7.69	7.86	7.51	7.78	315300	7.68	14	沙河股份	SZ
1452	9/4/08	4.27	4.38	4.22	4.3	1929000	4.3	150	宜华地产	SZ
1451	9/4/08	4.18	4.28	4.12	4.25	1585000	4.17	151	中成股份	SZ
1453	9/4/08	3.49	3.53	3.42	3.48	874700	3.44	153	丰原药业	SZ
1452	9/4/08	6.44	6.58	6.33	6.52	3797400	6.39	155	川化股份	SZ
1437	9/4/08	3.24	3.3	3.15	3.19	21769100	0.78	157	中联重科	SZ
1430	9/4/08	3.4	3.47	3.35	3.41	1107400	3.4	158	常山股份	SZ
1410	9/4/08	4.35	4.53	4.32	4.44	7282700	2.08	159	国际实业	SZ
1450	9/4/08	3.24	3.3	3.18	3.26	2789200	3.2	16	深康佳Ａ	SZ
1422	9/4/08	3.33	3.43	3.33	3.4	1670000	1.38	1696	宗申动力	SZ
1304	9/4/08	3.49	3.49	3.49	3.49	0	3.49	17	*ST中华A	SZ
1452	9/4/08	5.1	5.1	4.79	5	300800	5	18	ST中冠A	SZ
1442	9/4/08	3.55	3.58	3.46	3.5	370600	3.5	1896	*ST豫能	SZ
1388	9/4/08	8.4	8.69	8.4	8.69	374600	8.47	19	深深宝Ａ	SZ
1452	9/4/08	6.6	6.73	6.48	6.61	31627900	5.98	2	万 科Ａ	SZ
1450	9/4/08	2.98	2.98	2.98	2.98	0	2.98	20	深华发Ａ	SZ
1424	9/4/08	14.11	14.36	13.95	14.12	4630200	5.97	2001	新 和 成	SZ
1394	9/4/08	3.85	3.85	3.75	3.81	719300	2.93	2002	ST琼花	SZ
1418	9/4/08	16.07	16.73	16.03	16.5	115200	9.95	2003	伟星股份	SZ
1423	9/4/08	2.93	3.05	2.91	3	1694300	0.9	2004	华邦制药	SZ
1415	9/4/08	1.55	1.56	1.49	1.54	4971000	0.76	2005	德豪润达	SZ
1413	9/4/08	2.23	2.33	2.22	2.31	2800600	0.76	2006	精功科技	SZ
1425	9/4/08	13.77	13.77	13.29	13.41	89000	5.09	2007	华兰生物	SZ
1429	9/4/08	6.93	7.03	6.75	6.89	1761300	4.31	2008	大族激光	SZ
1425	9/4/08	7.3	7.77	7.23	7.58	2354700	7.54	2009	天奇股份	SZ
1424	9/4/08	2.8	2.85	2.74	2.8	1237600	1.34	2010	传化股份	SZ
1426	9/4/08	3.94	4.1	3.9	4.09	2510700	1.83	2011	盾安环境	SZ
1429	9/4/08	2.62	2.75	2.6	2.7	6632000	1.29	2012	凯恩股份	SZ
1403	9/4/08	2.63	2.69	2.56	2.66	9783000	0.99	2013	中航精机	SZ
1429	9/4/08	3.52	3.56	3.45	3.5	1074700	1.46	2014	永新股份	SZ
1418	9/4/08	5.81	5.98	5.66	5.83	4563300	5.79	2015	霞客环保	SZ
1425	9/4/08	3.12	3.23	3.07	3.17	2359500	1.86	2016	世荣兆业	SZ
1409	9/4/08	5.64	5.76	5.57	5.64	856700	4.95	2017	东信和平	SZ
1437	9/4/08	5.6	5.9	5.59	5.8	9360500	2.14	2018	华星化工	SZ
1431	9/4/08	9	9.12	8.75	8.92	1194100	8.79	2019	鑫富药业	SZ
1428	9/4/08	2.46	2.56	2.46	2.53	646800	1.22	2020	京新药业	SZ
1426	9/4/08	2.14	2.2	2.06	2.13	14432400	0.9	2021	中捷股份	SZ
1431	9/4/08	14.69	15	14.54	14.78	672600	10.34	2022	科华生物	SZ
1425	9/4/08	4.16	4.25	4.06	4.16	1742200	2.87	2023	海特高新	SZ
1427	9/4/08	7.11	7.44	7.08	7.33	11323400	1.55	2024	苏宁电器	SZ
1429	9/4/08	8.2	8.25	7.5	8.08	1459700	7.8	2025	航天电器	SZ
1413	9/4/08	2.84	2.91	2.81	2.86	982900	1.61	2026	山东威达	SZ
1429	9/4/08	3.47	3.59	3.45	3.5	712600	3.5	2027	七喜控股	SZ
1431	9/4/08	15.06	15.53	14.81	15.24	308900	8.9	2028	思源电气	SZ
1427	9/4/08	5.67	6.3	5.67	6.22	6624500	2.6	2029	七 匹 狼	SZ
1429	9/4/08	3.73	3.89	3.71	3.83	3338000	2	2030	达安基因	SZ
1424	9/4/08	3.25	3.35	3.25	3.32	647500	2.12	2031	巨轮股份	SZ
