2130	1/19/06	3	3.03	2.97	3.02	16554900	1.41	1	深发展Ａ	SZ
1745	1/19/06	0.81	0.83	0.79	0.8	33843700	0.2	10	S ST华新	SZ
2090	1/19/06	1.17	1.17	1.17	1.17	0	0.55	100	TCL 集团	SZ
2137	1/19/06	4.75	4.75	4.75	4.75	0	4.31	11	深物业A	SZ
2124	1/19/06	3.19	3.5	3.18	3.38	22088700	1.59	12	南 玻Ａ	SZ
2136	1/19/06	3.34	3.34	3.34	3.34	0	1.45	14	沙河股份	SZ
2137	1/19/06	2.12	2.14	2.08	2.1	2511700	2.1	150	宜华地产	SZ
2136	1/19/06	3.77	3.89	3.76	3.88	2405400	3.57	151	中成股份	SZ
2138	1/19/06	2.53	2.54	2.48	2.52	3147900	2.49	153	丰原药业	SZ
2137	1/19/06	6.18	6.25	6.06	6.21	5591000	5.64	155	川化股份	SZ
2122	1/19/06	0.64	0.65	0.63	0.64	29614300	0.05	157	中联重科	SZ
2115	1/19/06	1.83	1.84	1.8	1.83	4362700	1.24	158	常山股份	SZ
2095	1/19/06	2.19	2.3	2.19	2.25	4760300	1.05	159	国际实业	SZ
2135	1/19/06	1.95	1.97	1.93	1.95	7234600	0.93	16	深康佳Ａ	SZ
2107	1/19/06	1.07	1.07	1.07	1.07	0	0.18	1696	宗申动力	SZ
1989	1/19/06	2.13	2.15	2.1	2.13	1170100	2.13	17	*ST中华A	SZ
2137	1/19/06	4.93	4.95	4.85	4.93	387500	4.93	18	ST中冠A	SZ
2127	1/19/06	2.34	2.36	2.31	2.36	533200	2.36	1896	*ST豫能	SZ
2073	1/19/06	5.13	5.17	5.03	5.11	789500	4.98	19	深深宝Ａ	SZ
2137	1/19/06	1.89	1.95	1.88	1.92	148604300	0.66	2	万 科Ａ	SZ
2135	1/19/06	2.79	2.87	2.77	2.85	1072400	2.48	20	深华发Ａ	SZ
2109	1/19/06	2.41	2.47	2.4	2.44	9083200	0.48	2001	新 和 成	SZ
2079	1/19/06	3.48	3.51	3.41	3.46	3424900	1.77	2002	ST琼花	SZ
2103	1/19/06	5.94	5.99	5.81	5.87	4338500	1.58	2003	伟星股份	SZ
2108	1/19/06	2.47	2.47	2.41	2.47	6867500	0.66	2004	华邦制药	SZ
2100	1/19/06	1.22	1.22	1.18	1.2	11069400	0.19	2005	德豪润达	SZ
2098	1/19/06	1.31	1.32	1.26	1.3	9073100	0.22	2006	精功科技	SZ
2110	1/19/06	2.15	2.18	2.12	2.14	6721000	0.31	2007	华兰生物	SZ
2114	1/19/06	2.46	2.5	2.41	2.47	14001200	0.39	2008	大族激光	SZ
2110	1/19/06	2.42	2.43	2.36	2.39	6354700	0.62	2009	天奇股份	SZ
2109	1/19/06	2.61	2.64	2.58	2.61	5671500	0.7	2010	传化股份	SZ
2111	1/19/06	1.72	1.74	1.7	1.73	4512400	0.35	2011	盾安环境	SZ
2114	1/19/06	3.06	3.12	2.98	3.02	9959100	1.41	2012	凯恩股份	SZ
2088	1/19/06	1.63	1.64	1.59	1.61	3992600	0.31	2013	中航精机	SZ
2114	1/19/06	2.77	2.78	2.68	2.72	2816100	0.65	2014	永新股份	SZ
2103	1/19/06	2.55	2.55	2.49	2.51	4470900	0.71	2015	霞客环保	SZ
2110	1/19/06	1.79	1.79	1.74	1.75	5095200	0.5	2016	世荣兆业	SZ
2094	1/19/06	3.8	3.81	3.71	3.77	2074700	1.9	2017	东信和平	SZ
2122	1/19/06	1.4	1.41	1.37	1.38	5814200	0.23	2018	华星化工	SZ
2116	1/19/06	7.52	7.56	7.36	7.46	1651100	5.16	2019	鑫富药业	SZ
2113	1/19/06	3.04	3.05	2.98	3	2275800	0.96	2020	京新药业	SZ
2111	1/19/06	1.73	1.74	1.7	1.72	5756300	0.41	2021	中捷股份	SZ
2116	1/19/06	3.04	3.05	2.96	2.98	5306800	0.46	2022	科华生物	SZ
2110	1/19/06	4.06	4.06	3.96	4.01	6638900	1.69	2023	海特高新	SZ
2112	1/19/06	1.11	1.11	1.06	1.08	50249500	0.06	2024	苏宁电器	SZ
2114	1/19/06	9.64	10.05	9.6	9.76	4401500	3.06	2025	航天电器	SZ
2098	1/19/06	2.8	2.8	2.75	2.78	2476800	0.98	2026	山东威达	SZ
2114	1/19/06	5.11	5.15	5	5.09	6176400	3.77	2027	七喜控股	SZ
2116	1/19/06	3.5	3.69	3.48	3.68	9164400	0.84	2028	思源电气	SZ
2112	1/19/06	1.23	1.23	1.21	1.22	3824100	0.21	2029	七 匹 狼	SZ
2114	1/19/06	2.17	2.18	2.12	2.15	3213800	0.41	2030	达安基因	SZ
2109	1/19/06	3.62	3.64	3.54	3.59	2287800	1.64	2031	巨轮股份	SZ
2113	1/19/06	2.39	2.44	2.38	2.43	8700400	0.73	2032	苏 泊 尔	SZ
2078	1/19/06	5.12	5.14	4.99	5.07	3914800	2.64	2033	丽江旅游	SZ
2117	1/19/06	7.17	7.28	7.05	7.1	1156300	6.46	2034	美 欣 达	SZ
2114	1/19/06	3.49	3.52	3.46	3.51	3592800	1.34	2035	华帝股份	SZ
2117	1/19/06	2.2	2.21	2.16	2.19	2329400	0.81	2036	宜科科技	SZ
2105	1/19/06	2.22	2.24	2.19	2.22	4267300	0.72	2037	久联发展	SZ
